,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,cluster
1019,0.8,0.552,5.0,-7.103,0.0,0.0862,0.16,7.05e-05,0.049,0.834,85.005,186400.0,4.0,2
1020,0.595,0.678,9.0,-5.18,1.0,0.0335,0.0199,0.00389,0.418,0.259,117.067,99213.0,4.0,4
1021,0.542,0.487,1.0,-9.53,1.0,0.0286,0.0544,0.000885,0.0872,0.119,111.307,216631.0,4.0,0
1022,0.582,0.482,5.0,-9.813,0.0,0.0479,0.709,0.00138,0.129,0.193,88.198,98024.0,4.0,0
1023,0.77,0.347,2.0,-10.265,1.0,0.0623,0.0511,2.57e-06,0.087,0.0583,84.957,235477.0,4.0,0
1024,0.459,0.521,1.0,-9.426,0.0,0.0342,0.0541,0.00396,0.104,0.122,132.163,182164.0,4.0,2
1025,0.443,0.536,4.0,-8.187,0.0,0.0378,0.0194,4.24e-05,0.1,0.0391,121.967,283285.0,4.0,2
1026,0.644,0.541,2.0,-5.801,1.0,0.0426,0.0102,0.0,0.102,0.165,119.513,311197.0,4.0,4
1027,0.431,0.7,6.0,-5.35,1.0,0.265,0.0901,0.0,0.216,0.73,157.871,183219.0,4.0,3
1028,0.768,0.428,1.0,-8.156,0.0,0.0459,0.0489,0.000491,0.105,0.147,110.478,174307.0,4.0,2
1029,0.69,0.377,7.0,-7.907,1.0,0.0793,0.672,1.06e-06,0.106,0.18,104.924,205733.0,4.0,0
1030,0.789,0.858,1.0,-5.542,1.0,0.311,0.127,0.0,0.349,0.775,140.022,219333.0,4.0,3
1031,0.491,0.956,11.0,-1.538,1.0,0.392,0.0295,0.0,0.46,0.811,173.585,276920.0,4.0,3
1032,0.687,0.793,2.0,-4.254,1.0,0.166,0.0603,0.0,0.582,0.751,107.045,205733.0,4.0,4
1033,0.632,0.924,1.0,-1.802,1.0,0.29,0.281,0.0,0.263,0.441,86.844,267520.0,4.0,3
1034,0.48,0.808,5.0,-4.133,1.0,0.0423,0.0259,0.0,0.269,0.37,123.387,201373.0,4.0,4
1035,0.654,0.75,8.0,-7.509,0.0,0.105,0.246,0.0178,0.167,0.557,92.78,272507.0,4.0,2
1036,0.74,0.574,4.0,-6.938,1.0,0.245,0.411,0.0,0.262,0.33,149.762,140747.0,4.0,3
1037,0.754,0.631,7.0,-4.751,0.0,0.307,0.552,0.0,0.5,0.432,94.577,178213.0,4.0,3
1038,0.261,0.852,9.0,-4.965,1.0,0.158,0.139,4.26e-05,0.477,0.431,177.997,284493.0,4.0,4
1039,0.759,0.678,9.0,-5.148,0.0,0.314,0.23,0.0,0.15,0.327,89.64,205560.0,4.0,3
1040,0.542,0.131,7.0,-14.104,1.0,0.0316,0.983,0.00544,0.156,0.319,136.161,190013.0,4.0,0
1041,0.826,0.694,7.0,-7.862,1.0,0.0315,0.316,0.0285,0.074,0.852,123.932,217427.0,4.0,4
1042,0.667,0.361,1.0,-8.69,0.0,0.0273,0.575,0.00506,0.0805,0.29,134.018,242000.0,5.0,0
1043,0.578,0.756,2.0,-5.82,1.0,0.115,0.157,0.000232,0.249,0.663,176.739,201173.0,4.0,4
1044,0.647,0.729,5.0,-6.251,1.0,0.0236,0.0206,0.0489,0.134,0.687,94.01,249627.0,4.0,4
1045,0.315,0.296,5.0,-13.262,1.0,0.0315,0.771,0.0,0.702,0.435,173.509,263573.0,4.0,0
1046,0.753,0.326,7.0,-9.883,1.0,0.0342,0.731,0.00131,0.24,0.237,123.799,245827.0,3.0,1
1047,0.431,0.377,2.0,-9.753,1.0,0.0288,0.749,0.0,0.211,0.353,173.67,213627.0,4.0,0
1048,0.718,0.583,7.0,-7.884,1.0,0.0288,0.623,0.000681,0.0612,0.422,119.971,212320.0,4.0,4
1049,0.548,0.483,4.0,-9.102,1.0,0.0268,0.515,0.0674,0.0922,0.166,159.952,286387.0,4.0,0
1050,0.817,0.44,10.0,-8.482,0.0,0.0734,0.0603,1.42e-06,0.33,0.544,142.024,272113.0,4.0,2
1051,0.561,0.52,11.0,-9.342,0.0,0.244,0.0503,1.86e-06,0.355,0.424,153.15,239360.0,3.0,3
1052,0.529,0.673,0.0,-4.711,1.0,0.175,0.000307,2.41e-06,0.093,0.366,165.921,218365.0,4.0,4
1053,0.792,0.625,1.0,-5.609,1.0,0.0536,0.00776,0.0018,0.329,0.37,103.967,173987.0,4.0,4
1054,0.463,0.642,1.0,-4.474,1.0,0.34,0.314,0.0,0.0686,0.339,83.389,189893.0,4.0,3
1055,0.754,0.449,7.0,-9.211,1.0,0.109,0.0332,8.29e-05,0.552,0.357,77.169,198973.0,4.0,4
1056,0.666,0.465,1.0,-8.545,1.0,0.26,0.0503,0.0,0.215,0.292,167.937,291175.0,4.0,3
1057,0.809,0.463,11.0,-11.377,1.0,0.0396,0.256,0.085,0.109,0.364,111.98,298941.0,4.0,0
1058,0.773,0.701,7.0,-6.386,1.0,0.0512,0.01,0.0,0.163,0.203,129.963,214589.0,4.0,4
1059,0.849,0.424,5.0,-9.579,0.0,0.324,0.0635,0.0,0.0834,0.153,145.887,242966.0,4.0,3
1060,0.704,0.487,9.0,-6.407,0.0,0.0604,0.669,8.64e-05,0.111,0.313,121.726,301893.0,4.0,2
1061,0.747,0.494,3.0,-7.957,0.0,0.141,0.393,0.0,0.0982,0.624,76.006,228453.0,4.0,2
1062,0.878,0.577,2.0,-5.925,1.0,0.0541,0.0656,0.0,0.0867,0.498,99.031,159242.0,4.0,4
1063,0.567,0.593,6.0,-7.404,0.0,0.288,0.117,1.32e-06,0.248,0.358,88.545,194157.0,4.0,3
1064,0.629,0.579,9.0,-6.543,0.0,0.107,0.811,0.00366,0.0813,0.363,135.86,204706.0,4.0,2
1065,0.658,0.619,9.0,-7.316,0.0,0.0772,0.788,0.0667,0.0951,0.354,136.077,204706.0,4.0,2
1066,0.818,0.461,6.0,-6.475,0.0,0.292,0.598,0.000135,0.108,0.532,88.006,188053.0,4.0,3
1067,0.884,0.658,0.0,-5.94,1.0,0.134,0.19,0.00164,0.103,0.502,112.978,196495.0,4.0,4
1068,0.589,0.431,9.0,-10.096,0.0,0.0475,0.554,0.0317,0.0878,0.159,134.688,167143.0,4.0,0
1069,0.8,0.552,5.0,-7.103,0.0,0.0862,0.16,7.05e-05,0.049,0.834,85.005,186400.0,4.0,2
1070,0.603,0.441,9.0,-8.178,1.0,0.0518,0.692,1.46e-06,0.105,0.167,136.137,225313.0,4.0,0
1071,0.677,0.696,0.0,-6.181,1.0,0.119,0.321,0.0,0.42,0.464,90.03,198082.0,4.0,4
1072,0.524,0.364,7.0,-10.209,1.0,0.0367,0.808,0.0,0.1,0.436,75.24,209831.0,4.0,0
1073,0.658,0.294,4.0,-8.533,0.0,0.0321,0.422,5.2e-05,0.0749,0.358,74.038,278180.0,4.0,0
1074,0.602,0.478,7.0,-8.439,0.0,0.0629,0.723,0.00479,0.108,0.425,152.957,216524.0,4.0,2
1075,0.707,0.238,3.0,-8.818,1.0,0.0379,0.0905,2.42e-06,0.0842,0.345,124.156,270847.0,3.0,1
1076,0.701,0.398,11.0,-6.938,1.0,0.0463,0.531,0.00689,0.125,0.367,76.995,227520.0,4.0,0
1077,0.741,0.306,5.0,-5.836,0.0,0.0398,0.731,0.0796,0.12,0.291,91.995,154532.0,4.0,0
1078,0.589,0.652,10.0,-7.498,1.0,0.373,0.704,0.00055,0.125,0.486,158.49,194960.0,4.0,3
1079,0.584,0.459,9.0,-8.036,1.0,0.0519,0.672,1.02e-06,0.107,0.158,136.006,222403.0,4.0,0
1080,0.793,0.44,6.0,-9.637,1.0,0.0668,0.755,2.07e-05,0.182,0.75,94.98,204281.0,4.0,0
1081,0.533,0.488,1.0,-9.627,1.0,0.222,0.866,0.0,0.135,0.502,183.659,189000.0,4.0,3
1082,0.487,0.295,11.0,-13.935,1.0,0.066,0.977,0.0174,0.0842,0.408,80.435,169312.0,4.0,0
1083,0.812,0.523,2.0,-9.29,1.0,0.39,0.513,3.65e-06,0.103,0.0442,94.872,274966.0,4.0,3
1084,0.593,0.471,10.0,-5.759,1.0,0.219,0.11,0.0105,0.0809,0.0799,131.929,194545.0,4.0,3
1085,0.415,0.45,6.0,-8.529,0.0,0.0599,0.578,2.82e-05,0.155,0.305,93.17,214468.0,4.0,0
1086,0.348,0.0491,4.0,-15.431,1.0,0.0404,0.97,0.000186,0.0918,0.232,136.68,188967.0,1.0,1
1087,0.576,0.423,0.0,-9.218,1.0,0.0265,0.592,0.682,0.322,0.32,90.552,249947.0,4.0,0
1088,0.494,0.492,1.0,-6.46,1.0,0.311,0.407,0.0,0.133,0.887,82.991,245200.0,4.0,3
1089,0.567,0.429,0.0,-7.792,1.0,0.462,0.368,0.0,0.522,0.586,79.153,256240.0,4.0,3
1090,0.531,0.192,5.0,-11.786,1.0,0.0393,0.864,0.00133,0.126,0.384,73.337,111875.0,3.0,1
1091,0.661,0.29,9.0,-14.568,1.0,0.0453,0.605,0.0096,0.0629,0.13,151.887,232707.0,3.0,1
1092,0.401,0.64,0.0,-6.986,1.0,0.111,0.182,0.863,0.0955,0.234,195.997,225306.0,4.0,4
1093,0.611,0.134,11.0,-13.96,1.0,0.0537,0.836,0.0184,0.081,0.136,115.909,390560.0,3.0,1
1094,0.641,0.398,2.0,-12.237,1.0,0.054,0.838,0.000102,0.539,0.461,145.043,238360.0,4.0,0
1095,0.548,0.805,7.0,-5.732,1.0,0.351,0.212,0.000389,0.408,0.648,142.094,216387.0,4.0,3
1096,0.709,0.548,10.0,-8.493,1.0,0.353,0.65,1.59e-06,0.133,0.543,83.995,160000.0,4.0,3
1097,0.823,0.586,6.0,-6.606,0.0,0.2,0.114,0.0,0.193,0.347,125.971,190476.0,4.0,3
1098,0.548,0.732,11.0,-5.652,0.0,0.336,0.125,0.0,0.269,0.612,142.791,127547.0,4.0,3
1099,0.772,0.878,2.0,-4.22,1.0,0.324,0.0301,2.18e-06,0.251,0.305,61.311,135747.0,5.0,3
1100,0.48,0.602,10.0,-6.335,0.0,0.368,0.487,0.0,0.0848,0.269,179.798,213333.0,4.0,3
1101,0.905,0.647,10.0,-5.065,0.0,0.107,0.0187,0.0,0.282,0.367,130.97,190534.0,4.0,2
1102,0.688,0.647,2.0,-7.258,1.0,0.19,0.00815,1.65e-05,0.095,0.195,88.834,164580.0,4.0,3
1103,0.798,0.649,9.0,-6.546,1.0,0.306,0.0746,1.34e-05,0.517,0.566,142.006,108160.0,4.0,3
1104,0.594,0.676,2.0,-5.808,1.0,0.344,0.135,0.0,0.163,0.472,143.477,181145.0,4.0,3
1105,0.514,0.506,10.0,-7.095,0.0,0.28,0.402,2.56e-05,0.191,0.312,88.044,166998.0,4.0,3
1106,0.528,0.523,7.0,-4.82,1.0,0.0523,0.833,1.53e-06,0.103,0.692,93.06,185979.0,4.0,0
1107,0.73,0.498,5.0,-8.629,0.0,0.064,0.138,0.083,0.187,0.498,117.975,128652.0,4.0,2
1108,0.425,0.706,10.0,-2.766,0.0,0.193,0.276,0.0,0.0998,0.715,89.331,221713.0,4.0,2
1109,0.497,0.755,4.0,-4.406,0.0,0.513,0.52,1.07e-06,0.151,0.215,81.955,213045.0,4.0,3
1110,0.543,0.567,2.0,-5.241,0.0,0.129,0.468,0.0,0.171,0.351,143.744,222828.0,4.0,2
1111,0.579,0.632,3.0,-7.732,0.0,0.0918,0.677,0.0,0.0892,0.76,120.262,253947.0,3.0,1
1112,0.909,0.52,2.0,-7.417,1.0,0.0606,0.0116,2.91e-06,0.0677,0.576,119.825,166850.0,4.0,4
1113,0.535,0.553,9.0,-8.911,0.0,0.222,0.423,0.000141,0.1,0.488,130.409,257790.0,4.0,3
1114,0.568,0.682,4.0,-8.233,0.0,0.55,0.724,2.48e-06,0.11,0.435,125.223,182667.0,5.0,3
1115,0.966,0.435,1.0,-4.944,1.0,0.0674,0.0604,0.22,0.0511,0.561,111.16,126386.0,4.0,4
1116,0.884,0.614,1.0,-9.512,1.0,0.0955,0.336,0.55,0.124,0.682,117.027,110760.0,4.0,4
1117,0.937,0.539,7.0,-7.316,1.0,0.26,0.00776,7.87e-05,0.089,0.621,110.021,212950.0,4.0,3
1118,0.956,0.427,6.0,-7.39,0.0,0.447,0.799,0.0,0.0886,0.271,123.083,183881.0,4.0,3
1119,0.673,0.521,7.0,-3.712,1.0,0.0658,0.00497,0.0,0.0584,0.489,160.074,134957.0,4.0,4
1120,0.267,0.91,6.0,-4.341,0.0,0.244,0.00409,0.0,0.115,0.556,167.214,211129.0,3.0,3
1121,0.795,0.547,1.0,-6.717,1.0,0.0689,0.0832,0.31,0.109,0.714,159.98,128924.0,4.0,4
1122,0.612,0.555,6.0,-7.801,1.0,0.298,0.0609,0.000111,0.11,0.391,91.88,173347.0,4.0,3
1123,0.711,0.684,2.0,-7.731,1.0,0.11,0.218,0.0,0.108,0.504,152.054,177298.0,4.0,4
1124,0.488,0.854,2.0,-3.528,1.0,0.271,0.0448,0.0,0.028,0.527,80.099,153701.0,4.0,3
1125,0.629,0.58,7.0,-6.208,0.0,0.0278,0.357,0.000353,0.436,0.655,110.264,210300.0,4.0,2
1126,0.524,0.321,9.0,-11.452,0.0,0.032,0.702,0.0,0.124,0.27,85.328,212373.0,4.0,0
1127,0.489,0.404,8.0,-7.815,1.0,0.0261,0.487,0.0485,0.14,0.153,108.01,597600.0,4.0,0
1128,0.278,0.494,7.0,-7.853,0.0,0.029,0.157,0.000407,0.173,0.527,169.661,427093.0,4.0,2
1129,0.684,0.764,6.0,-5.342,0.0,0.0254,0.0129,0.000171,0.141,0.944,107.806,233413.0,4.0,2
1130,0.421,0.338,3.0,-11.339,1.0,0.0293,0.851,2.39e-06,0.108,0.85,154.578,144200.0,3.0,1
1131,0.398,0.176,2.0,-8.68,0.0,0.0311,0.743,0.00509,0.118,0.0691,139.941,233053.0,4.0,0
1132,0.774,0.419,4.0,-9.649,0.0,0.0758,0.539,0.0698,0.029,0.644,118.008,291569.0,4.0,2
1133,0.643,0.773,1.0,-7.998,1.0,0.0414,0.188,0.000412,0.0986,0.653,124.538,249333.0,4.0,4
1134,0.635,0.215,5.0,-12.019,1.0,0.0258,0.681,0.0423,0.111,0.317,77.517,232840.0,4.0,0
1135,0.52,0.731,6.0,-5.338,0.0,0.0557,0.342,0.00101,0.311,0.662,173.93,167303.0,4.0,2
1136,0.548,0.816,0.0,-4.209,1.0,0.0465,0.122,0.0,0.335,0.557,95.39,174000.0,4.0,4
1137,0.714,0.728,10.0,-4.595,1.0,0.0468,0.298,0.0,0.106,0.901,114.996,177955.0,4.0,4
1138,0.676,0.771,8.0,-3.675,1.0,0.0483,0.0237,7e-06,0.102,0.569,99.048,207133.0,4.0,4
1139,0.516,0.595,5.0,-4.63,1.0,0.0313,0.0275,0.0,0.109,0.222,119.972,340707.0,4.0,4
1140,0.567,0.267,4.0,-6.502,1.0,0.0299,0.839,1.46e-06,0.089,0.0592,110.011,240133.0,4.0,0
1141,0.576,0.457,0.0,-6.473,1.0,0.0304,0.143,3.05e-05,0.0917,0.301,138.984,218577.0,4.0,4
1142,0.507,0.294,2.0,-10.0,1.0,0.04,0.896,1.97e-05,0.0966,0.386,114.199,245964.0,4.0,0
1143,0.448,0.838,4.0,-5.257,0.0,0.0557,0.21,0.000131,0.131,0.254,139.863,208907.0,4.0,2
1144,0.72,0.715,11.0,-4.652,1.0,0.04,0.258,0.0568,0.107,0.357,107.041,193813.0,4.0,4
1145,0.725,0.487,8.0,-5.959,0.0,0.0368,0.26,1.09e-05,0.431,0.599,136.086,296693.0,4.0,2
1146,0.705,0.511,6.0,-7.422,0.0,0.202,0.125,1.72e-06,0.153,0.581,82.011,229773.0,4.0,3
1147,0.796,0.615,2.0,-5.053,0.0,0.0712,0.0183,0.0,0.0463,0.733,101.978,251800.0,4.0,2
1148,0.608,0.531,0.0,-9.549,1.0,0.028,0.534,7.17e-06,0.183,0.328,110.092,231067.0,4.0,0
1149,0.573,0.679,3.0,-6.774,0.0,0.0423,0.247,0.0,0.321,0.648,66.215,380533.0,4.0,2
1150,0.767,0.759,6.0,-6.516,1.0,0.117,0.0513,0.0,0.31,0.677,89.989,213027.0,4.0,4
1151,0.71,0.477,1.0,-7.44,1.0,0.0397,0.167,1.24e-06,0.128,0.143,94.932,232533.0,4.0,4
1152,0.7,0.508,5.0,-7.32,0.0,0.0577,0.189,0.0,0.0938,0.464,139.974,223693.0,4.0,2
1153,0.484,0.525,6.0,-5.99,1.0,0.0415,0.176,0.0,0.36,0.216,59.957,297000.0,4.0,0
1154,0.71,0.458,3.0,-6.839,0.0,0.0333,0.139,0.000189,0.0786,0.491,122.0,300507.0,4.0,2
1155,0.749,0.497,10.0,-12.609,0.0,0.105,0.41,0.0499,0.0504,0.585,95.818,438493.0,4.0,2
1156,0.743,0.429,10.0,-14.576,0.0,0.0902,0.447,0.362,0.0455,0.597,95.406,443773.0,4.0,2
1157,0.802,0.488,1.0,-9.304,1.0,0.0813,0.572,0.0598,0.0763,0.624,95.77,237106.0,4.0,4
1158,0.734,0.64,5.0,-8.471,0.0,0.0661,0.00606,0.37,0.0602,0.868,103.812,541827.0,4.0,2
1159,0.766,0.381,10.0,-14.456,0.0,0.0805,0.18,0.0844,0.48,0.634,98.862,452573.0,4.0,2
1160,0.743,0.352,9.0,-17.225,0.0,0.061,0.146,0.104,0.0585,0.722,108.785,350600.0,4.0,2
1161,0.424,0.432,8.0,-13.014,1.0,0.0422,0.593,0.344,0.0764,0.832,174.03,479467.0,4.0,0
1162,0.719,0.222,10.0,-18.644,1.0,0.052,0.623,0.91,0.0991,0.499,92.409,326773.0,4.0,0
1163,0.542,0.656,0.0,-10.466,1.0,0.068,0.359,0.06,0.0756,0.85,185.868,255200.0,4.0,4
1164,0.741,0.451,11.0,-12.267,0.0,0.0551,0.313,0.000415,0.105,0.55,121.462,306760.0,4.0,2
1165,0.52,0.731,6.0,-5.338,0.0,0.0557,0.342,0.00101,0.311,0.662,173.93,167303.0,4.0,2
1166,0.548,0.816,0.0,-4.209,1.0,0.0465,0.122,0.0,0.335,0.557,95.39,174000.0,4.0,4
1167,0.714,0.728,10.0,-4.595,1.0,0.0468,0.298,0.0,0.106,0.901,114.996,177955.0,4.0,4
1168,0.676,0.771,8.0,-3.675,1.0,0.0483,0.0237,7e-06,0.102,0.569,99.048,207133.0,4.0,4
1169,0.516,0.595,5.0,-4.63,1.0,0.0313,0.0275,0.0,0.109,0.222,119.972,340707.0,4.0,4
1170,0.567,0.267,4.0,-6.502,1.0,0.0299,0.839,1.46e-06,0.089,0.0592,110.011,240133.0,4.0,0
1171,0.576,0.457,0.0,-6.473,1.0,0.0304,0.143,3.05e-05,0.0917,0.301,138.984,218577.0,4.0,4
1172,0.507,0.294,2.0,-10.0,1.0,0.04,0.896,1.97e-05,0.0966,0.386,114.199,245964.0,4.0,0
1173,0.448,0.838,4.0,-5.257,0.0,0.0557,0.21,0.000131,0.131,0.254,139.863,208907.0,4.0,2
1174,0.72,0.715,11.0,-4.652,1.0,0.04,0.258,0.0568,0.107,0.357,107.041,193813.0,4.0,4
1175,0.52,0.731,6.0,-5.338,0.0,0.0557,0.342,0.00101,0.311,0.662,173.93,167303.0,4.0,2
1176,0.548,0.816,0.0,-4.209,1.0,0.0465,0.122,0.0,0.335,0.557,95.39,174000.0,4.0,4
1177,0.714,0.728,10.0,-4.595,1.0,0.0468,0.298,0.0,0.106,0.901,114.996,177955.0,4.0,4
1178,0.676,0.771,8.0,-3.675,1.0,0.0483,0.0237,7e-06,0.102,0.569,99.048,207133.0,4.0,4
1179,0.516,0.595,5.0,-4.63,1.0,0.0313,0.0275,0.0,0.109,0.222,119.972,340707.0,4.0,4
1180,0.567,0.267,4.0,-6.502,1.0,0.0299,0.839,1.46e-06,0.089,0.0592,110.011,240133.0,4.0,0
1181,0.576,0.457,0.0,-6.473,1.0,0.0304,0.143,3.05e-05,0.0917,0.301,138.984,218577.0,4.0,4
1182,0.507,0.294,2.0,-10.0,1.0,0.04,0.896,1.97e-05,0.0966,0.386,114.199,245964.0,4.0,0
1183,0.448,0.838,4.0,-5.257,0.0,0.0557,0.21,0.000131,0.131,0.254,139.863,208907.0,4.0,2
1184,0.72,0.715,11.0,-4.652,1.0,0.04,0.258,0.0568,0.107,0.357,107.041,193813.0,4.0,4
1185,0.52,0.731,6.0,-5.338,0.0,0.0557,0.342,0.00101,0.311,0.662,173.93,167303.0,4.0,2
1186,0.548,0.816,0.0,-4.209,1.0,0.0465,0.122,0.0,0.335,0.557,95.39,174000.0,4.0,4
1187,0.714,0.728,10.0,-4.595,1.0,0.0468,0.298,0.0,0.106,0.901,114.996,177955.0,4.0,4
1188,0.676,0.771,8.0,-3.675,1.0,0.0483,0.0237,7e-06,0.102,0.569,99.048,207133.0,4.0,4
1189,0.516,0.595,5.0,-4.63,1.0,0.0313,0.0275,0.0,0.109,0.222,119.972,340707.0,4.0,4
1190,0.567,0.267,4.0,-6.502,1.0,0.0299,0.839,1.46e-06,0.089,0.0592,110.011,240133.0,4.0,0
1191,0.576,0.457,0.0,-6.473,1.0,0.0304,0.143,3.05e-05,0.0917,0.301,138.984,218577.0,4.0,4
1192,0.507,0.294,2.0,-10.0,1.0,0.04,0.896,1.97e-05,0.0966,0.386,114.199,245964.0,4.0,0
1193,0.448,0.838,4.0,-5.257,0.0,0.0557,0.21,0.000131,0.131,0.254,139.863,208907.0,4.0,2
1194,0.72,0.715,11.0,-4.652,1.0,0.04,0.258,0.0568,0.107,0.357,107.041,193813.0,4.0,4
1195,0.469,0.771,5.0,-7.071,1.0,0.338,0.518,0.000197,0.0789,0.298,88.968,210385.0,4.0,3
1196,0.793,0.465,5.0,-8.134,0.0,0.271,0.648,0.000132,0.0871,0.898,141.85,193740.0,4.0,3
1197,0.552,0.741,11.0,-5.419,0.0,0.0542,0.284,8.2e-05,0.334,0.718,69.709,277046.0,4.0,2
1198,0.76,0.665,4.0,-7.021,0.0,0.0612,0.105,0.399,0.0945,0.808,92.992,136831.0,4.0,2
1199,0.707,0.663,2.0,-7.548,0.0,0.0908,0.276,0.000387,0.693,0.712,94.965,249454.0,4.0,2
1200,0.755,0.756,0.0,-6.409,1.0,0.0556,0.00644,7.93e-05,0.279,0.786,98.003,219244.0,4.0,4
1201,0.736,0.816,11.0,-7.306,0.0,0.0465,0.34,0.048,0.0977,0.909,162.065,184574.0,4.0,2
1202,0.484,0.644,11.0,-8.775,1.0,0.0718,0.104,0.765,0.398,0.296,89.085,140611.0,4.0,4
1203,0.6,0.798,2.0,-6.225,1.0,0.226,0.578,0.0,0.152,0.636,140.056,216630.0,4.0,3
1204,0.761,0.825,5.0,-5.241,0.0,0.0849,0.0673,0.0146,0.0599,0.926,90.477,150241.0,4.0,2
1205,0.52,0.731,6.0,-5.338,0.0,0.0557,0.342,0.00101,0.311,0.662,173.93,167303.0,4.0,2
1206,0.548,0.816,0.0,-4.209,1.0,0.0465,0.122,0.0,0.335,0.557,95.39,174000.0,4.0,4
1207,0.714,0.728,10.0,-4.595,1.0,0.0468,0.298,0.0,0.106,0.901,114.996,177955.0,4.0,4
1208,0.676,0.771,8.0,-3.675,1.0,0.0483,0.0237,7e-06,0.102,0.569,99.048,207133.0,4.0,4
1209,0.516,0.595,5.0,-4.63,1.0,0.0313,0.0275,0.0,0.109,0.222,119.972,340707.0,4.0,4
1210,0.567,0.267,4.0,-6.502,1.0,0.0299,0.839,1.46e-06,0.089,0.0592,110.011,240133.0,4.0,0
1211,0.576,0.457,0.0,-6.473,1.0,0.0304,0.143,3.05e-05,0.0917,0.301,138.984,218577.0,4.0,4
1212,0.507,0.294,2.0,-10.0,1.0,0.04,0.896,1.97e-05,0.0966,0.386,114.199,245964.0,4.0,0
1213,0.448,0.838,4.0,-5.257,0.0,0.0557,0.21,0.000131,0.131,0.254,139.863,208907.0,4.0,2
1214,0.72,0.715,11.0,-4.652,1.0,0.04,0.258,0.0568,0.107,0.357,107.041,193813.0,4.0,4
1215,0.52,0.731,6.0,-5.338,0.0,0.0557,0.342,0.00101,0.311,0.662,173.93,167303.0,4.0,2
1216,0.548,0.816,0.0,-4.209,1.0,0.0465,0.122,0.0,0.335,0.557,95.39,174000.0,4.0,4
1217,0.714,0.728,10.0,-4.595,1.0,0.0468,0.298,0.0,0.106,0.901,114.996,177955.0,4.0,4
1218,0.676,0.771,8.0,-3.675,1.0,0.0483,0.0237,7e-06,0.102,0.569,99.048,207133.0,4.0,4
1219,0.516,0.595,5.0,-4.63,1.0,0.0313,0.0275,0.0,0.109,0.222,119.972,340707.0,4.0,4
1220,0.567,0.267,4.0,-6.502,1.0,0.0299,0.839,1.46e-06,0.089,0.0592,110.011,240133.0,4.0,0
1221,0.576,0.457,0.0,-6.473,1.0,0.0304,0.143,3.05e-05,0.0917,0.301,138.984,218577.0,4.0,4
1222,0.507,0.294,2.0,-10.0,1.0,0.04,0.896,1.97e-05,0.0966,0.386,114.199,245964.0,4.0,0
1223,0.448,0.838,4.0,-5.257,0.0,0.0557,0.21,0.000131,0.131,0.254,139.863,208907.0,4.0,2
1224,0.72,0.715,11.0,-4.652,1.0,0.04,0.258,0.0568,0.107,0.357,107.041,193813.0,4.0,4
1225,0.868,0.479,4.0,-6.687,0.0,0.445,0.703,0.0,0.102,0.776,133.928,115200.0,4.0,3
1226,0.692,0.683,1.0,-5.892,0.0,0.0241,0.0341,0.72,0.113,0.722,93.037,293427.0,4.0,2
1227,0.701,0.569,9.0,-7.654,0.0,0.215,0.749,0.0,0.153,0.56,124.786,141410.0,4.0,3
1228,0.587,0.877,0.0,-4.616,0.0,0.054,0.00151,0.00133,0.111,0.649,140.567,199667.0,4.0,2
1229,0.479,0.542,2.0,-8.55,1.0,0.37,0.469,5.69e-06,0.368,0.316,79.701,166829.0,4.0,3
1230,0.444,0.79,4.0,-5.741,1.0,0.13,0.403,4.97e-06,0.165,0.352,163.526,161297.0,4.0,4
1231,0.299,0.472,6.0,-8.12,0.0,0.037,0.0964,3.95e-05,0.213,0.223,127.469,450136.0,3.0,1
1232,0.67,0.511,0.0,-7.244,1.0,0.0609,0.646,3.47e-05,0.316,0.44,124.896,186240.0,3.0,1
1233,0.697,0.69,7.0,-7.001,0.0,0.328,0.595,2.73e-06,0.164,0.45,179.145,90653.0,4.0,3
1234,0.496,0.333,6.0,-7.757,1.0,0.0328,0.785,1.81e-06,0.155,0.391,77.207,100067.0,4.0,0
1235,0.836,0.743,10.0,-6.305,0.0,0.0653,0.0974,0.0,0.335,0.723,108.965,191938.0,4.0,2
1236,0.721,0.769,7.0,-4.111,1.0,0.105,0.0922,0.0,0.0817,0.915,155.932,187108.0,4.0,4
1237,0.682,0.919,0.0,-3.18,0.0,0.0875,0.256,0.0,0.442,0.535,95.982,159736.0,4.0,2
1238,0.715,0.624,4.0,-3.046,0.0,0.114,0.11,0.0,0.123,0.412,158.087,173325.0,4.0,2
1239,0.464,0.724,7.0,-5.019,1.0,0.0705,0.0188,0.0,0.679,0.303,82.526,174749.0,4.0,4
1240,0.767,0.889,7.0,-2.988,1.0,0.0963,0.00611,0.0,0.402,0.843,119.93,195145.0,4.0,4
1241,0.668,0.892,5.0,-3.001,0.0,0.0645,0.298,0.0,0.735,0.478,95.927,159011.0,4.0,2
1242,0.827,0.731,4.0,-5.524,0.0,0.088,0.13,0.0,0.418,0.607,118.992,172833.0,4.0,2
1243,0.892,0.588,1.0,-4.287,0.0,0.11,0.00319,0.000162,0.0498,0.753,120.042,172630.0,4.0,2
1244,0.517,0.707,7.0,-5.474,1.0,0.0693,0.0164,0.0,0.453,0.264,82.859,174398.0,4.0,4
1245,0.52,0.731,6.0,-5.338,0.0,0.0557,0.342,0.00101,0.311,0.662,173.93,167303.0,4.0,2
